,train,val
0,0.4489956333356745,0.49822827801938047
1,0.3842911548474256,0.7758741612423767
2,0.3143108085674398,1.1845022677578745
3,0.27304848257233116,1.8201431793332896
4,0.2499236415414249,0.7806584280905188
5,0.22176020627512652,0.622157678601305
6,0.1978302290334421,0.5186034989250795
7,0.18739852852681105,0.8089953789566301
8,0.18235174250953337,0.7071708094635626
9,0.16277930701480192,1.173307572066253
10,0.15192111997919924,1.4752841743169756
11,0.1410648569902953,1.0771763145193491
12,0.13591506020987734,1.0052134051487547
13,0.15789172785247074,0.7312182727329981
14,0.10610099220100572,0.6854873162866435
15,0.0941686510163195,0.9231923955984265
16,0.07984058677273638,0.8828956191417635
17,0.07211447568500744,0.9692368594170413
18,0.05915433333310134,0.6583444177689558
19,0.06186675114885849,0.8439073225105791
20,0.04833112607764847,0.8493451092966245
21,0.03870403833468171,0.9488183524384929
22,0.030530755572459278,0.9443096212860205
23,0.03523941836319864,0.7798801983638204
24,0.02669148113414207,0.8373371861244496
25,0.02078483270974282,0.6313021464775294
26,0.019139242603662697,5.177586649998791
27,0.024342164953978843,1.3792343841562824
28,0.02086764710736187,0.7837991723313695
29,0.01845849480562131,1.6008016992907945
30,0.014806978260029984,1.8392258058146538
31,0.009066030366674941,1.275050015269648
32,0.010855606844415888,1.4732146813370337
33,0.012726773732506177,1.070671592720832
34,0.01608739042798441,1.316989882139516
35,0.01814019816708477,1.607911361786402
36,0.0170886119676973,1.070266951207395
37,0.01517713769880014,2.8415026394919987
38,0.01701883671887438,3.7748583437074266
39,0.02173997859319891,1.400903591666296
40,0.023312517800642286,1.1475146675434686
41,0.012676885419333463,1.0674098631064253
42,0.011106069541454096,2.319049112448979
43,0.005300857221557047,1.75150285623055
44,0.00196205136624699,1.8726464387170456
45,0.0019132793916094885,2.13037688497512
46,0.003245682481343358,3.7188930174290205
47,0.0030873782951590222,2.5871866080569794
48,0.0012390342496313251,2.058684761443057
49,0.0019030568589240668,2.760355161030036
50,0.0014903278251842814,3.235450019333968
51,0.00083869654663431,3.412691548126511
52,0.384562370707007,0.6618734401026388
53,0.34511737437809215,0.746544485700157
54,0.30620818085530227,0.8189675022738017
55,0.26277460333179026,0.9156954005061916
56,0.22584426192676318,0.8987690663019108
57,0.19732581341967864,1.1159727119722451
58,0.17324065487174428,0.9436859029504929
59,0.15770438856938307,0.8809277485964824
60,0.14174725430853227,0.620172055400825
61,0.12547159335192512,0.6435742294934386
62,0.10023167571600745,0.5361112860552054
63,0.0879481760894551,0.5574824231902846
64,0.06992389143389814,0.7274191333416575
65,0.06055798354175161,0.8171514595271749
66,0.04944922138443764,0.7375032432078651
67,0.03955087259630947,0.877932093373784
68,0.02975215927204665,1.125215887392815
69,0.025362943107371822,1.1087958219322172
70,0.02023156746290624,0.9590044830716267
71,0.018921976265333155,0.9176899314088486
72,0.014896822772810564,1.034722889468638
73,0.014082605912185768,0.7471854249658457
74,0.010929089381962138,0.9340190778928239
75,0.009874444231664871,1.1527290320260355
76,0.0074892550391857235,1.4481160794042531
77,0.0061274139046230735,0.9622353196376416
78,0.005189191926654209,1.1195937535810576
79,0.0042424624128376736,1.4841294075903755
80,0.0024004958391956547,1.2865887872194395
